-7.80987e-16	-3.44082e-19	-2.04	1	-0.867	5.36	34.7507	0.0602753	34.7507	0.0602753	
-7.98344e-16	-3.54277e-19	-2.055	1	-0.873375	5.36	34.7507	0.0607169	34.7507	0.0607169	
-8.15957e-16	-3.64696e-19	-2.07	1	-0.87975	5.36	34.7507	0.0611584	34.7507	0.0611584	
-8.33826e-16	-3.75344e-19	-2.085	1	-0.886125	5.36	34.7508	0.0615999	34.7508	0.0615999	
-8.51954e-16	-3.86223e-19	-2.1	1	-0.8925	5.36	34.7508	0.0620414	34.7508	0.0620414	
-8.70344e-16	-3.97337e-19	-2.115	1	-0.898875	5.36	34.7508	0.0624829	34.7508	0.0624829	
-8.88996e-16	-4.08688e-19	-2.13	1	-0.90525	5.36	34.7508	0.0629243	34.7508	0.0629243	
-9.07912e-16	-4.20282e-19	-2.145	1	-0.911625	5.36	34.7508	0.0633657	34.7508	0.0633657	
-9.27096e-16	-4.3212e-19	-2.16	1	-0.918	5.36	34.7508	0.0638071	34.7508	0.0638071	
-9.46547e-16	-4.44206e-19	-2.175	1	-0.924375	5.36	34.7509	0.0642484	34.7509	0.0642484	
-9.66268e-16	-4.56544e-19	-2.19	1	-0.93075	5.36	34.7509	0.0646897	34.7509	0.0646897	
-9.86262e-16	-4.69138e-19	-2.205	1	-0.937125	5.36	34.7509	0.0651309	34.7509	0.0651309	
-1.00653e-15	-4.81989e-19	-2.22	1	-0.9435	5.36	34.7509	0.0655721	34.7509	0.0655721	
-1.02707e-15	-4.95104e-19	-2.235	1	-0.949875	5.36	34.7509	0.0660133	34.7509	0.0660133	
-1.04789e-15	-5.08483e-19	-2.25	1	-0.95625	5.36	34.751	0.0664544	34.751	0.0664544	
-1.06899e-15	-5.22133e-19	-2.265	1	-0.962625	5.36	34.751	0.0668955	34.751	0.0668955	
-1.09038e-15	-5.36055e-19	-2.28	1	-0.969	5.36	34.751	0.0673365	34.751	0.0673365	
-1.11204e-15	-5.50253e-19	-2.295	1	-0.975375	5.36	34.751	0.0677776	34.751	0.0677776	
-1.13399e-15	-5.64732e-19	-2.31	1	-0.98175	5.36	34.751	0.0682185	34.751	0.0682185	
-1.15623e-15	-5.79494e-19	-2.325	1	-0.988125	5.36	34.7511	0.0686595	34.7511	0.0686595	
-1.17875e-15	-5.94544e-19	-2.34	1	-0.9945	5.36	34.7511	0.0691004	34.7511	0.0691004	
-1.20157e-15	-6.09885e-19	-2.355	1	-1.00088	5.36	34.7511	0.0695412	34.7511	0.0695412	
-1.22468e-15	-6.25521e-19	-2.37	1	-1.00725	5.36	34.7511	0.069982	34.7511	0.069982	
-1.24808e-15	-6.41456e-19	-2.385	1	-1.01363	5.36	34.7511	0.0704228	34.7511	0.0704228	
-1.27178e-15	-6.57693e-19	-2.4	1	-1.02	5.36	34.7512	0.0708635	34.7512	0.0708635	
-1.29578e-15	-6.74236e-19	-2.415	1	-1.02638	5.36	34.7512	0.0713042	34.7512	0.0713042	
-1.32008e-15	-6.91089e-19	-2.43	1	-1.03275	5.36	34.7512	0.0717449	34.7512	0.0717449	
-1.34468e-15	-7.08257e-19	-2.445	1	-1.03913	5.36	34.7512	0.0721855	34.7512	0.0721855	
-1.36958e-15	-7.25742e-19	-2.46	1	-1.0455	5.36	34.7512	0.0726261	34.7512	0.0726261	
-1.39479e-15	-7.43548e-19	-2.475	1	-1.05188	5.36	34.7513	0.0730666	34.7513	0.0730666	
-1.4203e-15	-7.6168e-19	-2.49	1	-1.05825	5.36	34.7513	0.0735071	34.7513	0.0735071	
-1.44613e-15	-7.80142e-19	-2.505	1	-1.06463	5.36	34.7513	0.0739476	34.7513	0.0739476	
-1.47227e-15	-7.98937e-19	-2.52	1	-1.071	5.36	34.7513	0.074388	34.7513	0.074388	
-1.49872e-15	-8.1807e-19	-2.535	1	-1.07738	5.36	34.7514	0.0748283	34.7514	0.0748283	
-1.52548e-15	-8.37544e-19	-2.55	1	-1.08375	5.36	34.7514	0.0752687	34.7514	0.0752687	
-1.55256e-15	-8.57364e-19	-2.565	1	-1.09013	5.36	34.7514	0.0757089	34.7514	0.0757089	
-1.57996e-15	-8.77533e-19	-2.58	1	-1.0965	5.36	34.7514	0.0761492	34.7514	0.0761492	
-1.60768e-15	-8.98056e-19	-2.595	1	-1.10288	5.36	34.7515	0.0765894	34.7515	0.0765894	
-1.63572e-15	-9.18936e-19	-2.61	1	-1.10925	5.36	34.7515	0.0770295	34.7515	0.0770295	
-1.66409e-15	-9.40179e-19	-2.625	1	-1.11563	5.36	34.7515	0.0774696	34.7515	0.0774696	
-1.69278e-15	-9.61787e-19	-2.64	1	-1.122	5.36	34.7515	0.0779097	34.7515	0.0779097	
-1.7218e-15	-9.83766e-19	-2.655	1	-1.12838	5.36	34.7516	0.0783497	34.7516	0.0783497	
-1.75116e-15	-1.00612e-18	-2.67	1	-1.13475	5.36	34.7516	0.0787897	34.7516	0.0787897	
-1.78084e-15	-1.02885e-18	-2.685	1	-1.14113	5.36	34.7516	0.0792296	34.7516	0.0792296	
-1.81085e-15	-1.05197e-18	-2.7	1	-1.1475	5.36	34.7516	0.0796695	34.7516	0.0796695	
-1.8412e-15	-1.07547e-18	-2.715	1	-1.15388	5.36	34.7517	0.0801093	34.7517	0.0801093	
-1.87189e-15	-1.09936e-18	-2.73	1	-1.16025	5.36	34.7517	0.0805491	34.7517	0.0805491	
-1.90292e-15	-1.12365e-18	-2.745	1	-1.16663	5.36	34.7517	0.0809889	34.7517	0.0809889	
-1.93429e-15	-1.14834e-18	-2.76	1	-1.173	5.36	34.7518	0.0814286	34.7518	0.0814286	
-1.966e-15	-1.17343e-18	-2.775	1	-1.17938	5.36	34.7518	0.0818683	34.7518	0.0818683	
-1.99806e-15	-1.19894e-18	-2.79	1	-1.18575	5.36	34.7518	0.0823079	34.7518	0.0823079	
-2.03046e-15	-1.22485e-18	-2.805	1	-1.19213	5.36	34.7518	0.0827474	34.7518	0.0827474	
